<NUMBER OF ZONES> 1698
<NUMBER OF NODES> 7926
<FIRST THRU NODE> 0
<NUMBER OF LINKS> 21194
<MINIMUM_NODE_ID> 0
<TRIP_FORMAT> 1
<COST_FUN_TYPE> 1
<END OF METADATA>

~origin    dest    capacity    length    fft    alpha    beta    speed_limit    toll    FTYPE    ATYPE    AMLANE    slope    fld    slr    tpa    bri
111    2288    22050.0    0.36    1.27    2000    1.00    99    0.00    0    1    7   -0.00   9999   9999   0   0.000000;
112    1971    22050.0    0.15    0.53    15    1.04    99    0.00    0    2    7   0.00   387   9999   0   0.000000;
113    2296    22050.0    0.10    0.35    2000    1.00    99    0.00    0    1    7   -0.03   387   9999   0   0.000000;
113    2297    22050.0    0.10    0.35    2000    1.00    99    0.00    0    1    7   -0.02   387   9999   0   0.000000;
114    2295    22050.0    0.18    0.64    2000    1.00    99    0.00    0    1    7   -0.00   9999   9999   0   0.000000;
115    1998    22050.0    0.15    0.53    2000    1.00    99    0.00    0    1    7   -0.01   9999   9999   0   0.000000;
115    1999    22050.0    0.08    0.28    2000    1.00    99    0.00    0    1    7   -0.01   9999   9999   0   0.000000;
116    1943    22050.0    0.33    1.16    2000    1.00    99    0.00    0    1    7   0.01   9999   9999   0   0.000000;
116    2036    22050.0    0.18    0.64    2000    1.00    99    0.00    0    1    7   0.01   9999   9999   0   0.000000;
116    2421    22050.0    0.10    0.35    2000    1.00    99    0.00    0    1    7   -0.00   9999   9999   0   0.000000;
117    1995    22050.0    0.21    0.74    2000    1.00    99    0.00    0    1    7   0.00   9999   9999   0   0.000000;
117    2009    22050.0    0.11    0.39    2000    1.00    99    0.00    0    1    7   -0.02   9999   9999   0   0.000000;
117    2298    22050.0    0.07    0.25    2000    1.00    99    0.00    0    1    7   -0.02   9999   9999   0   0.000000;
117    2380    22050.0    0.12    0.42    2000    1.00    99    0.00    0    1    7   0.00   9999   9999   0   0.000000;
118    1946    22050.0    0.13    0.46    2000    1.00    99    0.00    0    1    7   -0.03   9999   9999   0   0.000000;
118    2307    22050.0    0.11    0.39    2000    1.00    99    0.00    0    1    7   -0.02   9999   9999   0   0.000000;
118    2380    22050.0    0.11    0.39    2000    1.00    99    0.00    0    1    7   0.00   9999   9999   0   0.000000;
118    2381    22050.0    0.14    0.49    2000    1.00    99    0.00    0    1    7   -0.02   9999   9999   0   0.000000;
119    1951    22050.0    0.08    0.28    2000    1.00    99    0.00    0    1    7   0.02   9999   9999   0   0.000000;
119    1955    22050.0    0.15    0.53    2000    1.00    99    0.00    0    1    7   0.01   9999   9999   0   0.000000;
119    2294    22050.0    0.12    0.42    2000    1.00    99    0.00    0    1    7   0.03   9999   9999   0   0.000000;
120    1988    22050.0    0.21    0.74    2000    1.00    99    0.00    0    1    7   -0.00   9999   9999   0   0.000000;
120    2305    22050.0    0.29    1.02    2000    1.00    99    0.00    0    1    7   0.01   9999   9999   0   0.000000;
120    2375    22050.0    0.20    0.71    2000    1.00    99    0.00    0    1    7   -0.10   9999   9999   0   0.000000;
121    1943    22050.0    0.03    0.11    2000    1.00    99    0.00    0    1    7   -0.01   9999   9999   0   0.000000;
122    1942    22050.0    0.10    0.35    2000    1.00    99    0.00    0    1    7   0.01   9999   9999   0   0.000000;
123    1936    22050.0    0.13    0.46    2000    1.00    99    0.00    0    1    7   0.02   9999   9999   0   0.000000;
123    2299    22050.0    0.12    0.42    2000    1.00    99    0.00    0    1    7   0.01   9999   9999   0   0.000000;
124    2309    22050.0    0.08    0.28    2000    1.00    99    0.00    0    1    7   -0.01   9999   9999   0   0.000000;
125    1940    22050.0    0.24    0.85    2000    1.00    99    0.00    0    1    7   0.00   9999   9999   0   0.000000;
126    1940    22050.0    0.16    0.56    2000    1.00    99    0.00    0    1    7   -0.02   9999   9999   0   0.000000;
127    1992    22050.0    0.17    0.60    2000    1.00    99    0.00    0    1    7   -0.02   9999   9999   0   0.000000;
128    1992    22050.0    0.23    0.81    2000    1.00    99    0.00    0    1    7   0.12   9999   9999   0   0.000000;
128    2300    22050.0    0.22    0.78    2000    1.00    99    0.00    0    1    7   0.11   9999   9999   0   0.000000;
128    2376    3150.0    0.31    1.09    2000    1.00    99    0.00    0    1    1   0.00   9999   9999   0   0.000000;
128    2378    3150.0    0.31    1.09    2000    1.00    99    0.00    0    1    1   0.06   9999   9999   0   0.000000;
129    1934    22050.0    0.25    0.88    15    1.04    99    0.00    0    2    7   0.01   365   9999   0   0.000000;
129    2034    22050.0    0.36    1.27    15    1.04    99    0.00    0    2    7   -0.05   9999   9999   0   0.000000;
129    2310    22050.0    0.31    1.09    15    1.04    99    0.00    0    2    7   -0.01   9999   9999   0   0.000000;
129    2429    22050.0    0.35    1.24    15    1.04    99    0.00    0    2    7   -0.00   365   9999   0   0.000000;
130    2578    22050.0    0.26    0.92    15    1.04    99    0.00    0    2    7   -0.01   9999   9999   0   0.000000;
130    2797    22050.0    0.23    0.81    15    1.04    99    0.00    0    2    7   0.01   9999   9999   0   0.000000;
130    2798    22050.0    0.43    1.52    15    1.04    99    0.00    0    2    7   -0.00   9999   9999   0   0.000000;
131    1923    22050.0    0.28    0.99    15    1.04    99    0.00    0    2    7   0.06   9999   9999   0   0.000000;
131    2020    22050.0    0.30    1.06    15    1.04    99    0.00    0    2    7   0.00   9999   9999   0   0.000000;
131    2558    22050.0    0.30    1.06    15    1.04    99    0.00    0    2    7   0.04   9999   9999   0   0.000000;
132    1927    22050.0    0.33    1.16    15    1.04    99    0.00    0    2    7   0.02   9999   9999   0   0.000000;
132    2020    22050.0    0.27    0.95    15    1.04    99    0.00    0    2    7   -0.06   9999   9999   0   0.000000;
132    2317    22050.0    0.45    1.59    15    1.04    99    0.00    0    2    7   0.01   9999   9999   0   0.000000;
132    2318    22050.0    0.23    0.81    15    1.04    99    0.00    0    2    7   0.04   9999   9999   0   0.000000;
133    1918    22050.0    0.31    1.09    15    1.04    99    0.00    0    2    7   0.00   365   9999   0   0.000000;
133    2319    22050.0    0.11    0.39    15    1.04    99    0.00    0    2    7   -0.01   365   9999   0   0.000000;
134    2320    22050.0    0.10    0.35    15    1.04    99    0.00    0    2    7   0.00   9999   9999   0   0.000000;
135    1920    22050.0    0.18    0.64    15    1.04    99    0.00    0    2    7   0.01   9999   9999   0   0.000000;
135    2320    22050.0    0.28    0.99    15    1.04    99    0.00    0    2    7   0.08   9999   9999   0   0.000000;
135    2379    22050.0    0.43    1.52    15    1.04    99    0.00    0    2    7   0.01   9999   9999   0   0.000000;
136    2313    22050.0    0.24    0.85    15    1.04    99    0.00    0    2    7   0.04   9999   9999   0   0.000000;
136    2315    22050.0    0.08    0.28    15    1.04    99    0.00    0    2    7   0.04   9999   9999   0   0.000000;
136    2316    22050.0    0.19    0.67    15    1.04    99    0.00    0    2    7   -0.02   9999   9999   0   0.000000;
137    1920    22050.0    0.17    0.60    15    1.04    99    0.00    0    2    7   -0.03   9999   9999   0   0.000000;
137    2319    22050.0    0.29    1.02    15    1.04    99    0.00    0    2    7   0.07   9999   9999   0   0.000000;
137    2321    22050.0    0.35    1.24    15    1.04    99    0.00    0    2    7   0.00   9999   9999   0   0.000000;
138    2313    22050.0    0.17    0.60    15    1.04    99    0.00    0    2    7   0.01   9999   9999   0   0.000000;
139    2312    22050.0    0.54    1.91    15    1.04    99    0.00    0    2    7   0.02   9999   9999   0   0.000000;
139    2314    22050.0    0.46    1.62    15    1.04    99    0.00    0    2    7   0.02   9999   9999   0   0.000000;
140    1941    22050.0    0.28    0.99    15    1.04    99    0.00    0    2    7   -0.02   9999   9999   0   0.000000;
140    2323    22050.0    0.64    2.26    15    1.04    99    0.00    0    2    7   -0.01   9999   9999   0   0.000000;
140    2325    22050.0    0.35    1.24    15    1.04    99    0.00    0    2    7   0.01   9999   9999   0   0.000000;
141    2322    22050.0    0.11    0.39    15    1.04    99    0.00    0    2    7   0.08   9999   9999   0   0.000000;
142    1911    22050.0    0.31    1.09    15    1.04    99    0.00    0    2    7   0.00   9999   9999   0   0.000000;
142    1924    22050.0    0.42    1.48    15    1.04    99    0.00    0    2    7   0.04   365   9999   0   0.000000;
142    2323    22050.0    0.46    1.62    15    1.04    99    0.00    0    2    7   -0.00   9999   9999   0   0.000000;
142    2329    22050.0    0.09    0.32    15    1.04    99    0.00    0    2    7   0.15   9999   9999   0   0.000000;
142    2330    22050.0    0.31    1.09    15    1.04    99    0.00    0    2    7   -0.00   9999   9999   0   0.000000;
143    1831    22050.0    0.32    1.13    15    1.04    99    0.00    0    2    7   0.02   9999   9999   0   0.000000;
143    2326    22050.0    0.28    0.99    15    1.04    99    0.00    0    2    7   -0.01   9999   9999   0   0.000000;
143    2327    22050.0    0.17    0.60    15    1.04    99    0.00    0    2    7   0.03   9999   9999   0   0.000000;
143    2383    22050.0    0.12    0.42    15    1.04    99    0.00    0    2    7   -0.03   9999   9999   0   0.000000;
144    2344    22050.0    0.10    0.35    15    1.04    99    0.00    0    2    7   -0.05   9999   9999   0   0.000000;
145    2078    22050.0    0.09    0.32    15    1.04    99    0.00    0    2    7   -0.03   9999   9999   0   0.000000;
146    1909    22050.0    0.18    0.64    15    1.04    99    0.00    0    2    7   0.01   9999   9999   0   0.000000;
146    2383    22050.0    0.08    0.28    15    1.04    99    0.00    0    2    7   -0.01   9999   9999   0   0.000000;
147    1981    22050.0    0.19    0.67    15    1.04    99    0.00    0    2    7   -0.00   9999   9999   0   0.000000;
147    2326    22050.0    0.18    0.64    15    1.04    99    0.00    0    2    7   -0.01   9999   9999   0   0.000000;
147    2384    22050.0    0.19    0.67    15    1.04    99    0.00    0    2    7   0.00   9999   9999   0   0.000000;
148    2345    22050.0    0.17    0.60    15    1.04    99    0.00    0    2    7   -0.02   9999   9999   0   0.000000;
148    2346    22050.0    0.04    0.14    15    1.04    99    0.00    0    2    7   -0.01   9999   9999   0   0.000000;
148    2384    22050.0    0.21    0.74    15    1.04    99    0.00    0    2    7   0.00   9999   9999   0   0.000000;
149    2347    22050.0    0.17    0.60    2000    1.00    99    0.00    0    1    7   -0.01   9999   9999   0   0.000000;
149    2348    22050.0    0.11    0.39    2000    1.00    99    0.00    0    1    7   0.02   9999   9999   0   0.000000;
149    2385    22050.0    0.10    0.35    2000    1.00    99    0.00    0    1    7   -0.01   9999   9999   0   0.000000;
150    2241    22050.0    0.18    0.64    2000    1.00    99    0.00    0    1    7   0.00   9999   9999   0   0.000000;
150    2242    22050.0    0.18    0.64    2000    1.00    99    0.00    0    1    7   -0.00   9999   9999   0   0.000000;
150    2371    22050.0    0.16    0.56    2000    1.00    99    0.00    0    1    7   0.00   9999   9999   0   0.000000;
151    1904    22050.0    0.17    0.60    2000    1.00    99    0.00    0    1    7   0.01   9999   9999   0   0.000000;
151    2349    22050.0    0.12    0.42    2000    1.00    99    0.00    0    1    7   -0.02   9999   9999   0   0.000000;
151    2350    22050.0    0.08    0.28    2000    1.00    99    0.00    0    1    7   -0.02   9999   9999   0   0.000000;
152    1904    22050.0    0.18    0.64    15    1.04    99    0.00    0    2    7   -0.03   9999   9999   0   0.000000;
152    1905    22050.0    0.20    0.71    15    1.04    99    0.00    0    2    7   -0.01   9999   9999   0   0.000000;
152    2343    22050.0    0.21    0.74    15    1.04    99    0.00    0    2    7   0.01   9999   9999   0   0.000000;
153    1833    22050.0    0.15    0.53    15    1.04    99    0.00    0    2    7   -0.01   9999   9999   0   0.000000;
153    2341    22050.0    0.34    1.20    15    1.04    99    0.00    0    2    7   0.00   9999   9999   0   0.000000;
153    2343    22050.0    0.39    1.38    15    1.04    99    0.00    0    2    7   0.02   9999   9999   0   0.000000;
154    1831    22050.0    0.20    0.71    15    1.04    99    0.00    0    2    7   0.05   9999   9999   0   0.000000;
154    2331    22050.0    0.21    0.74    15    1.04    99    0.00    0    2    7   0.05   9999   9999   0   0.000000;
155    1827    22050.0    0.39    1.38    15    1.04    99    0.00    0    2    7   -0.01   9999   9999   0   0.000000;
155    1828    22050.0    0.37    1.31    15    1.04    99    0.00    0    2    7   0.05   9999   9999   0   0.000000;
155    1908    22050.0    0.25    0.88    15    1.04    99    0.00    0    2    7   0.06   9999   9999   0   0.000000;
156    2332    22050.0    0.31    1.09    15    1.04    99    0.00    0    2    7   0.00   365   9999   0   0.000000;
157    1977    22050.0    0.23    0.81    15    1.04    99    0.00    0    2    7   -0.03   9999   9999   0   0.000000;
158    1922    22050.0    0.21    0.74    15    1.04    99    0.00    0    2    7   0.09   9999   9999   0   0.000000;
158    2335    22050.0    0.28    0.99    15    1.04    99    0.00    0    2    7   0.01   9999   9999   0   0.000000;
158    2336    22050.0    0.21    0.74    15    1.04    99    0.00    0    2    7   0.03   9999   9999   0   0.000000;
159    1922    22050.0    0.22    0.78    15    1.04    99    0.00    0    2    7   0.07   9999   9999   0   0.000000;
160    1923    22050.0    0.23    0.81    15    1.04    99    0.00    0    2    7   0.07   9999   9999   0   0.000000;
160    2317    22050.0    0.27    0.95    15    1.04    99    0.00    0    2    7   0.08   9999   9999   0   0.000000;
160    2799    22050.0    0.36    1.27    15    1.04    99    0.00    0    2    7   0.01   9999   9999   0   0.000000;
161    2733    22050.0    0.23    0.81    15    1.04    99    0.00    0    2    7   -0.01   9999   9999   0   0.000000;
162    2523    22050.0    0.39    1.38    15    1.04    99    0.00    0    2    7   -0.02   9999   9999   0   0.000000;
162    2574    22050.0    0.47    1.66    15    1.04    99    0.00    0    2    7   -0.02   9999   9999   0   0.000000;
162    2585    22050.0    0.33    1.16    15    1.04    99    0.00    0    2    7   0.04   9999   9999   0   0.000000;
163    2616    22050.0    0.17    0.60    15    1.04    99    0.00    0    2    7   -0.02   342   9999   0   0.000000;
163    2731    22050.0    0.19    0.67    15    1.04    99    0.00    0    2    7   -0.03   342   9999   0   440.860000;
163    2732    22050.0    0.15    0.53    15    1.04    99    0.00    0    2    7   -0.02   342   9999   0   0.000000;
164    2727    22050.0    0.11    0.39    15    1.04    99    0.00    0    2    7   0.10   9999   9999   0   0.000000;
164    2728    22050.0    0.23    0.81    15    1.04    99    0.00    0    2    7   0.03   9999   9999   0   0.000000;
164    2729    22050.0    0.21    0.74    15    1.04    99    0.00    0    2    7   0.03   9999   9999   0   0.000000;
165    2545    22050.0    0.43    1.52    15    1.04    99    0.00    0    2    7   -0.01   9999   9999   0   0.000000;
165    2567    22050.0    0.23    0.81    15    1.04    99    0.00    0    2    7   -0.05   9999   9999   0   0.000000;
165    2730    22050.0    0.24    0.85    15    1.04    99    0.00    0    2    7   0.02   9999   9999   0   0.000000;
166    2730    22050.0    0.30    1.06    15    1.04    99    0.00    0    2    7   -0.00   9999   9999   0   0.000000;
166    2735    22050.0    0.30    1.06    15    1.04    99    0.00    0    2    7   -0.00   9999   9999   0   0.000000;
167    2734    22050.0    0.33    1.16    15    1.04    99    0.00    0    2    7   -0.02   9999   9999   0   0.000000;
168    2541    22050.0    0.51    1.80    15    1.04    99    0.00    0    2    7   -0.01   9999   9999   0   0.000000;
168    2542    22050.0    0.22    0.78    15    1.04    99    0.00    0    2    7   -0.04   9999   9999   0   0.000000;
168    2720    22050.0    0.59    2.08    15    1.04    99    0.00    0    2    7   -0.02   9999   9999   0   0.000000;
169    2542    22050.0    0.37    0.97    7    1.08    99    0.00    0    3    7   0.07   9999   9999   0   0.000000;
169    2588    22050.0    0.44    1.15    7    1.08    99    0.00    0    3    7   0.01   365   9999   0   0.000000;
169    2620    22050.0    0.61    1.59    7    1.08    99    0.00    0    3    7   0.03   9999   9999   0   0.000000;
169    2719    22050.0    0.44    1.15    7    1.08    99    0.00    0    3    7   -0.01   9999   9999   0   0.000000;
170    2546    22050.0    0.19    0.67    15    1.04    99    0.00    0    2    7   0.04   9999   9999   0   0.000000;
170    2620    22050.0    0.10    0.35    15    1.04    99    0.00    0    2    7   0.02   9999   9999   0   0.000000;
